Store__c,Item_Name__c,Discount_Type__c,Discount_Value__c,Valid_From__c,Valid_To__c,Source__c,API_Source__c,Last_Synced__c,Requires_Clipping__c,Notes__c
Publix,"Save  on ONE GillettePRO OR SkinGuard Shave Gel, Cream, Moisturizer, OR Face Scrub. Aisle 5 Exp. 11/15/2025",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 on ONE GillettePRO OR SkinGuard Shave Gel, Cream, Moisturizer, OR Face Scrub. Aisle 5 Exp. 11/15/2025"
Publix,Save  on any ONE (1) Crest Pro-Health or Pro-Health Advanced Rinse Aisle 5 Exp. 11/14/2025,Fixed Price,1.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.50 on any ONE (1) Crest Pro-Health or Pro-Health Advanced Rinse Aisle 5 Exp. 11/14/2025
Publix,"Save  on TWO FIXODENT ADHESIVE SINGLE, OR TWIN/TRIPLE PACK 1.4 oz or larger (excludes trial/travel size). Aisle 5 Exp...",Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $2.00 on TWO FIXODENT ADHESIVE SINGLE, OR TWIN/TRIPLE PACK 1.4 oz or larger (excludes trial/travel size). Aisle 5 Exp. 11/22/2025"
Publix,Save  on any ONE (1) ACT® Kids or Adult product (Excluding Kids Toothpaste and Trial/Travel Sizes) Aisle 5 Exp. 11/15...,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) ACT® Kids or Adult product (Excluding Kids Toothpaste and Trial/Travel Sizes) Aisle 5 Exp. 11/15/2025
Publix,Save  on ONE Oral-B iO Refills OR Oral-B non-iO Refills in a 3 ct or greater pack. Aisle 5 Exp. 11/22/2025,Fixed Price,5.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $5.00 on ONE Oral-B iO Refills OR Oral-B non-iO Refills in a 3 ct or greater pack. Aisle 5 Exp. 11/22/2025
Publix,"Save  on ONE Oral-B Expert, Pro, or Advanced toothbrushes (excludes Oral-B Essential and Pulsar Toothbrushes). Aisle ...",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 on ONE Oral-B Expert, Pro, or Advanced toothbrushes (excludes Oral-B Essential and Pulsar Toothbrushes). Aisle 5 Exp. 11/22/2025"
Publix,Save  on any ONE (1) Colgate Adult Battery Powered Toothbrush Aisle 5 Exp. 11/19/2025,Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $3.00 on any ONE (1) Colgate Adult Battery Powered Toothbrush Aisle 5 Exp. 11/19/2025
Publix,Save  on ONE Oral-B Glide Manual Floss OR Oral-B Expanding Floss OR Oral-B Glide Floss Picks (Excludes Essential Flos...,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 on ONE Oral-B Glide Manual Floss OR Oral-B Expanding Floss OR Oral-B Glide Floss Picks (Excludes Essential Floss, Satin Floss, Oral-B Fresh Aisle 5 Exp. 11/22/2025"
Publix,"Save  on ONE Crest 3DWhite Brilliance Stain Prevention 473mL or 3DWhite Clean, 3DWhite Fresh or 3DWhite Strength or P...",Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $3.00 on ONE Crest 3DWhite Brilliance Stain Prevention 473mL or 3DWhite Clean, 3DWhite Fresh or 3DWhite Strength or Pro-Health Advanced Extra Whi Aisle 5 Exp. 11/22/2025"
Publix,"Save  on TWO Crest Gum Detoxify, Enamel Repair & Gum, Gum Restore, Sensitivity & Gum, Gum & Bacteria Shield, Breath P...",Fixed Price,5.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $5.00 on TWO Crest Gum Detoxify, Enamel Repair & Gum, Gum Restore, Sensitivity & Gum, Gum & Bacteria Shield, Breath Purify & Gum, Gum Rescue, or Aisle 5 Exp. 11/22/2025"
Publix,"Save  on TWO Crest 3DWhite Brilliance 3.8oz or larger, 3DWhiteDeep Stain Remover (any size), or 3DWhite Whitening The...",Fixed Price,5.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $5.00 on TWO Crest 3DWhite Brilliance 3.8oz or larger, 3DWhiteDeep Stain Remover (any size), or 3DWhite Whitening Therapy Charcoal 3.8oz or large Aisle 5 Exp. 11/22/2025"
Publix,Save  on any ONE (1) Colgate Optic White Pro Series or Renewal Toothpaste (including multipacks) Aisle 5 Exp. 11/21/2025,Fixed Price,4.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $4.00 on any ONE (1) Colgate Optic White Pro Series or Renewal Toothpaste (including multipacks) Aisle 5 Exp. 11/21/2025
Publix,"Save  on THREE Adult Crest Paste 2.4oz or more,Crest 3DW Deep Stain Remover,Crest Kids Advanced OR Burt's Bees Adult ...",Fixed Price,5.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $5.00 on THREE Adult Crest Paste 2.4oz or more,Crest 3DW Deep Stain Remover,Crest Kids Advanced OR Burt's Bees Adult Paste 4.0oz or more,Crest, S Aisle 5 Exp. 11/22/2025"
Publix,"Save  on TWO Adult Crest Paste 2.4oz or more, Crest 3DW Deep Stain Remover, Crest Kids Advanced OR Burt's Bees Adult ...",Fixed Price,4.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $4.00 on TWO Adult Crest Paste 2.4oz or more, Crest 3DW Deep Stain Remover, Crest Kids Advanced OR Burt's Bees Adult Paste 4.0oz or more, Crest, Aisle 5 Exp. 11/22/2025"
Publix,"Save  on any TWO (2) Selected Colgate Toothbrushes, Mouthwashes or Mouth Rinses Aisle 5 Exp. 11/12/2025",Fixed Price,4.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $4.00 on any TWO (2) Selected Colgate Toothbrushes, Mouthwashes or Mouth Rinses Aisle 5 Exp. 11/12/2025"
Publix,Save  on any TWO (2) Colgate Toothpastes Aisle 5 Exp. 11/12/2025,Fixed Price,4.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $4.00 on any TWO (2) Colgate Toothpastes Aisle 5 Exp. 11/12/2025
Publix,"Save  Off The Purchase of One (1) Publix Mouth Rinse Antiseptic, Mint, 1-L bot. Aisle 5 Exp. 12/11/2025",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 Off The Purchase of One (1) Publix Mouth Rinse Antiseptic, Mint, 1-L bot. Aisle 5 Exp. 12/11/2025"
Publix,Old El Paso Taco Shells 1 Aisle 6 - International Foods - Mexican Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Old El Paso Taco Shells 1 Aisle 6 - International Foods - Mexican Buy 1 Get 1 FREE thru 11/12/2025
Publix,"Save  on any ONE (1) Kikkoman product, 10oz. or larger Aisle 6 Exp. 11/30/2025",Fixed Price,0.75,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $0.75 on any ONE (1) Kikkoman product, 10oz. or larger Aisle 6 Exp. 11/30/2025"
Publix,Mackays Curds or Preserves 1 Aisle 6 - International Foods - European  thru 11/14/2025,Fixed Price,4.49,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Mackays Curds or Preserves 1 Aisle 6 - International Foods - European $4.49 thru 11/14/2025
Publix,Campbell's Soup 1 Aisle 6 - Soup & Broth Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Campbell's Soup 1 Aisle 6 - Soup & Broth Buy 1 Get 1 FREE thru 11/12/2025
Publix,Save  on any TWO (1) Maruchan Yakisoba Product Aisle 6 Exp. 11/15/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any TWO (1) Maruchan Yakisoba Product Aisle 6 Exp. 11/15/2025
Publix,Save  on any ONE (1) LonoLife Bone Broth 4ct Powder Stick Pack Aisle 6 Exp. 12/31/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.00 on any ONE (1) LonoLife Bone Broth 4ct Powder Stick Pack Aisle 6 Exp. 12/31/2025
Publix,"Buy Any ONE (1) Lotus Foods Ramen 4pk, Get ONE (1) Free Aisle 6 Exp. 11/30/2025",Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Buy Any ONE (1) Lotus Foods Ramen 4pk, Get ONE (1) Free Aisle 6 Exp. 11/30/2025"
Publix,"Save $.50 Off The Purchase of One (1) GreenWise Organic Broth Chicken or Vegetable, 32-oz ctn. (Excluding GreenWise B...",Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $.50 Off The Purchase of One (1) GreenWise Organic Broth Chicken or Vegetable, 32-oz ctn. (Excluding GreenWise Bone Broth, 32-oz) Aisle 6 Exp. 12/9/2025"
Publix,Save  on any TWO (2) Kinder's Bone Broth Gravy Mixes Aisle 6 Exp. 11/27/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any TWO (2) Kinder's Bone Broth Gravy Mixes Aisle 6 Exp. 11/27/2025
Publix,"Save  when you buy $15 of Kinder's Products, excludes Kinder's Party Wings Aisle 6 Exp. 11/19/2025",Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $3 when you buy $15 of Kinder's Products, excludes Kinder's Party Wings Aisle 6 Exp. 11/19/2025"
Publix,Progresso Bread Crumbs 1 Aisle 7 - Baking Products Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Progresso Bread Crumbs 1 Aisle 7 - Baking Products Buy 1 Get 1 FREE thru 11/12/2025
Publix,Save  on any ONE (1) Red Star or Platinum Product. Aisle 7 Exp. 12/6/2025,Fixed Price,0.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $0.50 on any ONE (1) Red Star or Platinum Product. Aisle 7 Exp. 12/6/2025
Publix,Save  on any ONE (1) King Arthur Bread Mix Kit Aisle 7 Exp. 12/31/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.00 on any ONE (1) King Arthur Bread Mix Kit Aisle 7 Exp. 12/31/2025
Publix,1 Hellmann's Mayonnaise 1 Aisle 7 - Condiments & Sauces  off WITH MFR DIGITAL COUPON thru 11/14/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  1 Hellmann's Mayonnaise 1 Aisle 7 - Condiments & Sauces $2.00 off WITH MFR DIGITAL COUPON thru 11/14/2025
Publix,"Any 1 Hellmann's Mayonnaise, Vegan Dressing or Garlic Aioli 11.5-oz AND 1 Publix Popcorn Chicken 1 Aisle 7 - Condimen...",Fixed Price,2.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Any 1 Hellmann's Mayonnaise, Vegan Dressing or Garlic Aioli 11.5-oz AND 1 Publix Popcorn Chicken 1 Aisle 7 - Condiments & Sauces $2.50 off WITH MFR DIGITAL COUPON thru 11/14/2025"
Publix,Save  on any ONE (1) 48oz Hellmann's® or Best Foods® Mayo product Aisle 7 Exp. 11/19/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.00 on any ONE (1) 48oz Hellmann's® or Best Foods® Mayo product Aisle 7 Exp. 11/19/2025
Publix,Save  on any ONE (1) 11.5oz Hellmann's® AND Publix Popcorn Chicken (combined purchase required) Aisle 7 Exp. 11/21/2025,Fixed Price,2.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.50 on any ONE (1) 11.5oz Hellmann's® AND Publix Popcorn Chicken (combined purchase required) Aisle 7 Exp. 11/21/2025
Publix,Pam Cooking Spray 2 Aisle 7 - Cooking & Olive Oil,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Pam Cooking Spray 2 Aisle 7 - Cooking & Olive Oil 
Publix,Save  on ONE (1) Olive Garden® Dressing (excludes 24oz & 36oz) Aisle 7 Exp. 12/3/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on ONE (1) Olive Garden® Dressing (excludes 24oz & 36oz) Aisle 7 Exp. 12/3/2025
Publix,Spice Islands Spices 2 Aisle 7 - Spices & Extract,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Spice Islands Spices 2 Aisle 7 - Spices & Extract 
Publix,Weber Seasoning 2 Aisle 7 - Spices & Extract,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Weber Seasoning 2 Aisle 7 - Spices & Extract 
Publix,"Save $.50 Off The Purchase of One (1)  Publix 100% Pure Pumpkin Or GreenWise Organic Pumpkin, 15-oz can Aisle 7 Exp. ...",Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $.50 Off The Purchase of One (1)  Publix 100% Pure Pumpkin Or GreenWise Organic Pumpkin, 15-oz can Aisle 7 Exp. 12/6/2025"
Publix,Save  on any ONE (1) Sugar In The Raw® Product (excludes 25 ct. packet box) Aisle 7 Exp. 11/29/2025,Fixed Price,0.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $0.50 on any ONE (1) Sugar In The Raw® Product (excludes 25 ct. packet box) Aisle 7 Exp. 11/29/2025
Publix,"Save  on any TWO (2) Del Monte® Specialty Veg (Harvest Select, Seasoned Veg and Summer Crisp) Aisle 8 Exp. 11/14/2025",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 on any TWO (2) Del Monte® Specialty Veg (Harvest Select, Seasoned Veg and Summer Crisp) Aisle 8 Exp. 11/14/2025"
Publix,Rao's Homemade Sauce 1 Aisle 8 - Pasta & Pasta Sauce  thru 11/14/2025,Fixed Price,7.99,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Rao's Homemade Sauce 1 Aisle 8 - Pasta & Pasta Sauce $7.99 thru 11/14/2025
Publix,Save  on any TWO (2) Light N Fluffy® Noodles Aisle 8 Exp. 12/22/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any TWO (2) Light N Fluffy® Noodles Aisle 8 Exp. 12/22/2025
Publix,Save  on any ONE (1) Bertolli 15 or 24-oz Pasta Sauce (excludes Organic) and any ONE (1) Mueller's® 16-oz Pasta (comb...,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Bertolli 15 or 24-oz Pasta Sauce (excludes Organic) and any ONE (1) Mueller's® 16-oz Pasta (combined purchase required) Aisle 8 Exp. 11/19/2025
